doc_n,date,title
2017121844.0,2018-12-24,"КРЫЛЬЯ ЛЕТАТЕЛЬНОГО АППАРАТА И ЛЕТАТЕЛЬНЫЙ АППАРАТ, СОДЕРЖАЩИЙ ТАКИЕ КРЫЛЬЯ"
2016131050.0,2018-02-01,СПОСОБ ТЕРРИТОРИАЛЬНОГО РАЗМЕЩЕНИЯ МОБИЛЬНЫХ КОМАНДНО-ИЗМЕРИТЕЛЬНЫХ ПРИЁМОПЕРЕДАЮЩИХ СТАНЦИЙ
2016141738.0,2018-04-24,СПОСОБ ОХРАНЫ ВОДНОГО РАЙОНА
2700084.0,2019-09-13,МУЛЬТИКОПТЕР С ПОВОРОТНЫМ КРЫЛОМ
2017122811.0,2018-12-28,СИСТЕМЫ И СПОСОБЫ ДЛЯ ОПРЕДЕЛЕНИЯ ИЗМЕРЕННОГО ЗНАЧЕНИЯ УРОВНЯ ТОПЛИВА В ТОПЛИВНОМ БАКЕ С ИСПОЛЬЗОВАНИЕМ ОПТИЧЕСКИХ ДАТЧИКОВ
2017119866.0,2018-12-06,Пассивный успокоитель качки плавающего средства
2016133555.0,2018-02-20,ЛЕТАТЕЛЬНЫЙ АППАРАТ ВЕРТИКАЛЬНОГО ВЗЛЕТА И ПОСАДКИ
2016149007.0,2018-06-14,СПОСОБ РАДИОЛОКАЦИИ ПАССИВНЫХ КОСМИЧЕСКИХ ОБЪЕКТОВ
2017115749.0,2018-11-06,Судовое ледокольное устройство для повышения ледовой проходимости
2017118829.0,2018-11-30,Спасательное средство для поддержания лётчика на плаву
2017112049.0,2018-10-11,"Архитектура ""Топос"" реактивного привода несущего винта"
2016135162.0,2018-03-05,Летательный аппарат
2017104425.0,2018-08-10,Гравитационный ускоритель массы
2015133679.0,2018-12-24,"СПОСОБ СТРУКТУРНОГО АНАЛИЗА ПАНЕЛЕЙ, СОСТОЯЩИХ ИЗ ИЗОТРОПНОГО МАТЕРИАЛА И УСИЛЕННЫХ ТРЕУГОЛЬНЫМИ КАРМАНАМИ"
2017122125.0,2018-12-24,Спасательное кресло Фокина
2016127150.0,2018-01-12,Судно с двойным корпусом
2016133829.0,2018-02-21,УСТРОЙСТВО СИНХРОННОГО РАСКРЫТИЯ
2017121001.0,2018-12-17,Вертолет с корректирующим диском для управления в путевом канале
2016128902.0,2018-01-18,СПОСОБ ПЕРЕВОЗКИ АВИАПАССАЖИРОВ ВОЗДУШНЫМ ТРАНСПОРТОМ
2016133845.0,2018-02-22,ПРИВОД ДЛЯ ВОЗДУХОНЕЗАВИСИМОЙ ЭНЕРГЕТИЧЕСКОЙ УСТАНОВКИ
2016137456.0,2018-03-22,УСТРОЙСТВО ОПРЕДЕЛЕНИЯ ПАРАМЕТРОВ ДВИЖЕНИЯ АСТЕРОИДА
2017102276.0,2018-07-27,БЕСПИЛОТНЫЙ ТЯЖЕЛЫЙ ВЕРТОЛЕТ-САМОЛЕТ
2016139277.0,2018-04-06,"Способ автоматизированного развертывания и свертывания солнечной батареи на земной и водной поверхностях, а также поверхностях других планет и устройство для его осуществления"
2016140568.0,2018-04-16,Основная опора лыжно-колесного шасси самолета
2016150000.0,2018-06-20,МНОГОРАЗОВЫЙ РАКЕТОНОСИТЕЛЬ С ВЕРТИКАЛЬНЫМ ВЗЛЕТОМ И ВЕРТИКАЛЬНОЙ ПОСАДКОЙ
2017108699.0,2018-09-17,СПОСОБ ОПРЕДЕЛЕНИЯ ДЕФЕКТОВ ПОВЕРХНОСТИ КАТАНИЯ ЖЕЛЕЗНОДОРОЖНЫХ РЕЛЬСОВ
2016129261.0,2018-01-23,"КОНСТРУКЦИЯ ДЛЯ ИЗОЛЯЦИИ ВОЗДУШНОГО СУДНА, СИСТЕМА КОНДИЦИОНИРОВАНИЯ ВОЗДУХА И ИЗОЛЯЦИИ ВОЗДУШНОГО СУДНА И СПОСОБ РАБОТЫ ТАКОЙ СИСТЕМЫ"
2016129593.0,2018-01-24,Электромеханический исполнительный орган системы ориентации искусственного спутника Земли
2016129580.0,2018-01-25,РАЗВЕРТЫВАЕМАЯ НАКАЧИВАЕМАЯ НЕСУЩАЯ ПОВЕРХНОСТЬ
2016139645.0,2018-04-10,КРИОГЕННЫЙ РЕЗЕРВУАР И СПОСОБ ХРАНЕНИЯ КРИОГЕННЫХ ЖИДКОСТЕЙ
2017107247.0,2018-09-06,Способ движения транспортного средства по реке
2017112198.0,2018-10-10,Устройство для создания силы тяги во внешнем магнитном поле
2016144174.0,2018-05-10,Устройство связи лопастей винта головки винта для летательного аппарата с несущим винтом
2017111966.0,2018-10-11,Устройство Фокина для спасения экипажа и пассажиров летательных аппаратов
2016146681.0,2018-05-30,САМООБЛУЧАЕМАЯ МУФТА ДЛЯ АВТОМАТИЧЕСКОЙ ДОЗАПРАВКИ ТОПЛИВОМ В ПОЛЕТЕ
2016151707.0,2018-07-02,УЗЕЛ С ДАТЧИКАМИ (ВАРИАНТЫ) И КРЫША ТРАНСПОРТНОГО СРЕДСТВА
2016146741.0,2018-05-30,СИСТЕМА ПОДАЧИ ТОПЛИВНОГО ГАЗА КОРАБЛЯ
2016149719.0,2018-06-19,Устройство для взлёта с планеты и дальнейшего движения в безвоздушном пространстве
2017112200.0,2018-10-11,Устройство для создания силы тяги во внешнем магнитном поле
2016137985.0,2018-03-27,ВИБРОИЗОЛИРУЮЩАЯ СИСТЕМА
2018111270.0,2018-07-25,Устройство для торможения и защиты спускаемого летательного аппарата в атмосфере планеты Э.П. Цыганова
2016147140.0,2018-05-31,СПОСОБ ПЕРЕМЕЩЕНИЯ ЛЕТАТЕЛЬНОГО АППАРАТА
2016141744.0,2018-04-24,СПОСОБ ПОДАВЛЕНИЯ ШУМА ПРИ ВЗАИМОДЕЙСТВИИ РАБОЧИХ ОРГАНОВ ВАГОННЫХ ЗАМЕДЛИТЕЛЕЙ С БОКОВЫМИ ПОВЕРХНОСТЯМИ КОЛЕС ГРУЗОВЫХ ВАГОНОВ
2017107270.0,2018-09-07,ВОЗДУХОПЛАВАТЕЛЬНЫЙ ЭЛЕКТРОПОЕЗД
2017138579.0,2018-01-15,Геометрическая масса двух космических объектов.
2016144936.0,2018-05-15,ПОДКРЕПЛЕННЫЙ НЕСУЩИЙ ОБОЛОЧЕЧНЫЙ КОРПУС ИЗ ПОЛИМЕРНЫХ КОМПОЗИЦИОННЫХ МАТЕРИАЛОВ
2017110288.0,2018-09-28,Роботизированный комплекс для создания строительных элементов на космическом объекте
2016152577.0,2018-07-02,Способ оценки уровня безопасности сложной технической системы
2017106168.0,2018-08-28,СИСТЕМА И СПОСОБ ДЛЯ ПОДАЧИ ТОПЛИВА
2016131240.0,2018-02-01,Способ работы гибридного дизель-контактного маневрового локомотива с накопителями энергии и маневровый локомотив
2016143000.0,2018-05-03,РАКЕТНЫЙ РАНЕЦ
2017117148.0,2018-11-14,Скоростное глиссерное судно
2017108066.0,2018-09-13,Столик транспортного средства с развертываемой подушкой безопасности
2017116864.0,2018-11-15,Электрический подводный движитель
2017122444.0,2018-12-28,УСТРОЙСТВО И БЛОКИРОВКА ЗАПРАВОЧНОГО УСТРОЙСТВА
2017140887.0,2018-02-14,СПОСОБ АВТОМАТИЧЕСКОГО РАСКЛАДЫВАНИЯ ЛУЧЕЙ МУЛЬТИКОПТЕРА В РАБОЧЕЕ ПОЛОЖЕНИЕ
2016126834.0,2018-01-12,Устройство для выведения малых космических аппаратов
2016147256.0,2018-06-01,"Способ организации средств для перевозки лесоматериалов, вагон-платформа для перевозки лесоматериалов"
2017100069.0,2018-07-09,УСТРОЙСТВО ДЛЯ РАЗРУШЕНИЯ ЛЕДЯНОГО ПОКРОВА
2017121531.0,2018-12-20,Лопасти несущего винта для автожира и вертолета с переменной круткой
2016151931.0,2018-07-02,"ЛОПАСТЬ С ИЗМЕНЯЕМЫМ АЭРОДИНАМИЧЕСКИМ ПРОФИЛЕМ ""ПРОПЕЛЛЕР-ВЕТРЯК"""
2017141089.0,2018-01-12,"Устройство, системы ДАС, для передвижения по ледяной, снежной, водной, земляной, гравийной, асфальтовой и воздушной поверхности"
2016143661.0,2018-05-07,Пневматический космический лифт с подпорной башней из заполненных атмосферным газом баллонетов и ограждением из ветроломов для доставки грузов к низкой орбите планеты и способ его строительства
2016143879.0,2018-05-08,"КОМПОЗИЦИОННАЯ ТОРМОЗНАЯ КОЛОДКА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТНОГО СРЕДСТВА, ОБРАЗУЮЩАЯ ПРИ ТРИБОСОПРЯЖЕНИИ НАНОЧАСТИЦЫ"
2017100823.0,2018-07-10,СИСТЕМА ПРОТИВОПОЛЗУННАЯ
2016135143.0,2018-03-01,Устройство оперативного управления действиями десантника
2016126780.0,2018-01-12,СПОСОБ ОПРЕДЕЛЕНИЯ МОМЕНТА ВОЗНИКНОВЕНИЯ КРИТИЧЕСКИХ ЗНАЧЕНИЙ МЕХАНИЧЕСКИХ НАПРЯЖЕНИЙ В РЕЛЬСОВЫХ ПЛЕТЯХ ЖЕЛЕЗНОДОРОЖНОГО ПУТИ
2017104226.0,2018-08-10,ГИПЕРЗВУКОВОЙ ЛЕТАМОБИЛЬ
2016132618.0,2018-02-14,"СУДНО, ОСНАЩЕННОЕ ГЛАВНЫМ ГРЕБНЫМ ВИНТОМ И ДОПОЛНИТЕЛЬНЫМ ГРЕБНЫМ ВИНТОМ, И ЕГО ГИБРИДНЫЙ СПОСОБ УПРАВЛЕНИЯ"
2017106194.0,2018-08-22,КАМЕРА СПАСАТЕЛЬНАЯ ВСПЛЫВАЮЩАЯ
2017101850.0,2018-07-23,ДЕТСКОЕ ТРАНСПОРТНОЕ СРЕДСТВО
2016128918.0,2018-01-23,"СИСТЕМА С МОТОР-РЕДУКТОРОМ ДЛЯ ДВУХКОЛЕСНЫХ ИЛИ ТРЕХКОЛЕСНЫХ ТРАНСПОРТНЫХ СРЕДСТВ, УСТАНАВЛИВАЕМАЯ СООСНО С КАРЕТКОЙ ТРАНСПОРТНОГО СРЕДСТВА И ТРАНСПОРТНОЕ СРЕДСТВО С ТАКОЙ СИСТЕМОЙ"
2016133451.0,2018-02-19,Стабилизированный корпус однокорпусного килевого парусного/парусно-моторного судна с подводными крыльями
2016130679.0,2018-02-20,"ПЕРЕДАЮЩАЯ КОНСТРУКЦИЯ, ПЕРЕДАЮЩАЯ СИСТЕМА И СПОСОБ ПЕРЕДАЧИ СЖИЖЕННОГО ПРИРОДНОГО ГАЗА И/ИЛИ ПЕРЕДАЧИ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИИ"
2016123479.0,2018-01-25,Ледокольное судно
2016138821.0,2018-04-04,"Система привода гусеничного транспортного средства и гусеничное транспортное средство, содержащее такую систему привода"
2016141563.0,2018-04-28,УСТРОЙСТВО ПЕРЕДАЧИ ОТКЛОНЕНИЯ ТРАНСПОРТНОГО СРЕДСТВА
2016141635.0,2018-05-25,ПЛАВУЧЕЕ СРЕДСТВО
2016125488.0,2018-01-09,СПОСОБ ОЦЕНКИ ХАРАКТЕРИСТИКИ ПАРТИИ СЖИЖЕННОГО ПРИРОДНОГО ГАЗА
2016146027.0,2018-05-24,ЭЛЕКТРОСЕРФЕР
2016146094.0,2018-05-25,ГУСЕНИЧНЫЙ БЛОК И ЛЕСОХОЗЯЙСТВЕННАЯ МАШИНА
2016152433.0,2018-08-15,ТРАНСПОРТНОЕ СРЕДСТВО И ХОДОВАЯ ЧАСТЬ
2017101523.0,2018-07-19,УСТАНОВКА ДЛЯ ОЧИСТКИ СТОЧНЫХ ВОД НА БОРТУ СУДОВ
2017102291.0,2018-07-25,Поисково-спасательная система
2017103499.0,2018-08-02,КАТАМАРАННОЕ СУДНО
2017103774.0,2018-08-10,СИСТЕМА И СПОСОБ СПУСКА С КОРМЫ КОРАБЛЯ-НОСИТЕЛЯ ДОЧЕРНЕГО СУДНА И ЕГО ПОДЬЕМА НА БОРТ
2017107680.0,2018-09-10,СПАСАТЕЛЬНОЕ СРЕДСТВО
2016128982.0,2018-01-23,Кузов автомобиля с боковой заглушкой вентиляционной решетки
2016141389.0,2018-04-26,СИСТЕМА УПРАВЛЕНИЯ БЕЗОПАСНОСТЬЮ СЕДЕЛЬНО-СЦЕПНОГО УСТРОЙСТВА
2017109126.0,2018-09-20,КОНСТРУКТИВНАЯ ДЕТАЛЬ АВТОМОБИЛЯ И СПОСОБ ЕЕ ИЗГОТОВЛЕНИЯ
2017113572.0,2018-10-24,ТРАНСПОРТНОЕ СРЕДСТВО С НАКЛОННОЙ РУЛЕВОЙ КОЛОНКОЙ
2017114535.0,2018-11-06,РЕГУЛИРУЕМАЯ РАМА АВТОМОБИЛЯ
2017117362.0,2018-11-22,"ПОПЕРЕЧИНА, ПРЕДНАЗНАЧЕННАЯ ДЛЯ УЧАСТИЯ В ЗВУКОИЗОЛЯЦИИ АВТОТРАНСПОРТНОГО СРЕДСТВА"
2017118340.0,2018-11-29,ПЛАВУЧАЯ КОНСТРУКЦИЯ
2016148760.0,2018-06-14,САМОКАТ
2016148636.0,2018-06-15,"УСТРОЙСТВО ДЛЯ РЕАЛИЗАЦИИ СПОСОБА ПЕРЕДВИЖЕНИЯ ПО ВЕРТИКАЛИ ПОДВОДНОГО АППАРАТА ЗА СЧЁТ СОЛНЕЧНОЙ ЭНЕРГИИ, ИСПОЛЬЗУЮЩЕЕ УПРАВЛЕНИЕ ЕГО ПЛАВУЧЕСТЬЮ"
2016133169.0,2018-02-16,БОКОВОЕ ОБЛИЦОВОЧНОЕ УСТРОЙСТВО ДЛЯ АВТОМОБИЛЯ ПРОМЫШЛЕННОГО НАЗНАЧЕНИЯ
2016143343.0,2018-05-04,СИСТЕМА ОБРАЩЕНИЯ С ГРУЗОМ И УЗЕЛ МНОГОФУНКЦИОНАЛЬНОГО КРЮКА ДЛЯ МОТОРНОГО ТРАНСПОРТНОГО СРЕДСТВА
2016144166.0,2018-05-11,"ДЕТАЛЬ ВНУТРЕННЕЙ ОТДЕЛКИ (ВАРИАНТЫ), ЗАМКОВОЕ СОЕДИНЕНИЕ ДЛЯ ДЕТАЛЕЙ ВНУТРЕННЕЙ ОТДЕЛКИ И ТРАНСПОРТНОЕ СРЕДСТВО (ВАРИАНТЫ)"
2016139401.0,2018-04-09,ПРИЦЕП С БОКОВЫМИ ПОЛУТЕЛЕЖКАМИ И С ПОЛОЗЬЯМИ ДЛЯ ЕЗДЫ ВО ВНЕДОРОЖНЫХ УСЛОВИЯХ
2017104441.0,2018-08-13,"Судно с кормовым крылом, имеющим специальную ориентацию для создания направленной по ходу движения составляющей подъемной силы"
2016138691.0,2018-04-02,СИСТЕМА ФОРМИРОВАНИЯ ИЗОБРАЖЕНИЙ ДЛЯ АВТОМАТИЗИРОВАННОЙ ПРОИЗВОДСТВЕННОЙ ЛИНИИ
2016129384.0,2018-01-23,СПОСОБЫ И СИСТЕМЫ УПРАВЛЕНИЯ УСТОЙЧИВОСТЬЮ ВЕЛОСИПЕДА
2017116888.0,2018-11-15,СУДОПОДЪЕМНЫЙ ПОНТОН
2017119404.0,2018-12-03,ТРАНСПОРТНОЕ СРЕДСТВО И СПОСОБ УПРАВЛЕНИЯ ТРАНСПОРТНЫМ СРЕДСТВОМ
2016144141.0,2018-05-11,ПЛАВУЧАЯ ПЛАТФОРМА
2017109150.0,2018-09-20,ГУСЕНИЧНОЕ ТРАНСПОРТНОЕ СРЕДСТВО ГРАЖДАНСКОГО НАЗНАЧЕНИЯ
2017109163.0,2018-09-20,Гусеничный движитель и гусеничное транспортное средство гражданского назначения
2016134606.0,2018-03-01,УСТРОЙСТВО ДЛЯ ОБЕСПЕЧЕНИЯ ПРЕДОТВРАЩЕНИЯ СТОЛКНОВЕНИЙ
2017103306.0,2018-08-02,Многофункциональный стол для верхней кузовной части багажника
2017101252.0,2018-07-16,"ПОДЪЕМНЫЙ МЕХАНИЗМ ДЛЯ ЗАПАСНОГО КОЛЕСА, ТРАНСПОРТНОЕ СРЕДСТВО, СОДЕРЖАЩЕЕ ТАКОЙ МЕХАНИЗМ, И СПОСОБ СОДЕЙСТВИЯ ДОСТУПУ К ЗАПАСНОМУ КОЛЕСУ"
2017108663.0,2018-09-17,ПОДЪЕМНО-ТРАНСПОРТНЫЙ ПОНТОН
2015122873.0,2018-12-20,СИСТЕМЫ ОБЕСПЕЧЕНИЯ ВЫХОДА В КОСМИЧЕСКОЕ ПРОСТРАНСТВО (ВАРИАНТЫ)
2016141539.0,2018-04-23,СИСТЕМА ОХРАНЫ ВОДНОГО РАЙОНА
2017108540.0,2018-09-18,"СИСТЕМА НАРУЖНОГО И ВНУТРЕННЕГО УПРАВЛЕНИЯ ГРУЗОМ, СОДЕРЖАЩАЯ РЕШЕТКУ, ДЛЯ МОТОРНОГО ТРАНСПОРТНОГО СРЕДСТВА"
2016152371.0,2018-07-02,РОБОТОТЕХНИЧЕСКОЕ СРЕДСТВО ДЛЯ КОНТРОЛЯ ТЕХНИЧЕСКОГО СОСТОЯНИЯ ГРУЗОВОГО ВАГОНА
2016141593.0,2018-06-08,Ледокольное устройство
2016151347.0,2018-06-27,"БУКСИРУЕМАЯ ПО ВОЗДУХУ ПЛАТФОРМА ДЛЯ ЛЕТАТЕЛЬНОГО АППАРАТА, СОДЕРЖАЩАЯ СРЕДСТВА КОРРЕКЦИИ ПОЛОЖЕНИЯ, И СООТВЕТСТВУЮЩИЙ УЗЕЛ СЦЕПНОГО УСТРОЙСТВА"
2016151364.0,2018-06-28,"БУКСИРУЕМАЯ ПО ВОЗДУХУ ПЛАТФОРМА ДЛЯ ЛЕТАТЕЛЬНОГО АППАРАТА, СОДЕРЖАЩАЯ СРЕДСТВА КОРРЕКЦИИ ПОЛОЖЕНИЯ, И СООТВЕТСТВУЮЩИЙ УЗЕЛ СЦЕПНОГО УСТРОЙСТВА"
2017113799.0,2018-10-22,Защитный костюм для северных акваторий
2017118832.0,2018-12-03,Надувное спасательное средство для поддержания лётчика на плаву
2017108842.0,2018-09-17,СИСТЕМА СМАЗЫВАНИЯ ГРЕБНЯ
2016127630.0,2018-01-12,ФЮЗЕЛЯЖНАЯ КОНСТРУКЦИЯ И СПОСОБ ИЗГОТОВЛЕНИЯ ФЮЗЕЛЯЖНОЙ КОНСТРУКЦИИ
2016128115.0,2018-01-16,УСТРОЙСТВО ДЛЯ СИНТЕЗА УПРАВЛЯЮЩЕЙ ПОВЕРХНОСТИ ПЕРЕКЛЮЧЕНИЯ РУЛЕВОГО ОРГАНА СИСТЕМЫ АВТОМАТИЧЕСКОГО УПРАВЛЕНИЯ БЕСПИЛОТНЫМ ЛЕТАТЕЛЬНЫМ АППАРАТОМ ПРИ ЕГО БАРРАЖИРОВАНИИ
2016142124.0,2018-04-26,СПОСОБ И УСТРОЙСТВО ДЛЯ ВЗЛЕТА И ПОСАДКИ БЕСПИЛОТНОГО ЛЕТАТЕЛЬНОГО АППАРАТА
